iso_time,epoch_ms,temp_c,hum
2025-08-18T15:15:39+08:00,15910072,24.2,50
2025-08-18T15:15:41+08:00,15912073,24.2,50
2025-08-18T15:15:43+08:00,15914074,24.2,50
2025-08-18T15:15:45+08:00,15916075,24.2,50
2025-08-18T15:15:47+08:00,15918076,24.2,50
2025-08-18T15:15:49+08:00,15920077,24.1,49.9
2025-08-18T15:15:51+08:00,15922078,24.1,49.9
2025-08-18T15:15:53+08:00,15924079,24.1,49.9
2025-08-18T15:15:55+08:00,15926080,24.1,49.9
2025-08-18T15:15:57+08:00,15928081,24.1,49.9
2025-08-18T15:15:59+08:00,15930082,24.1,49.8
2025-08-18T15:16:01+08:00,15932083,24.1,49.9
2025-08-18T15:16:03+08:00,15934084,24.1,49.9
2025-08-18T15:16:05+08:00,15936085,24.1,49.8
2025-08-18T15:16:07+08:00,15938086,24.1,49.7
2025-08-18T15:16:11+08:00,15940087,24.1,49.7
2025-08-18T15:16:11+08:00,15942088,24.1,49.7
2025-08-18T15:16:13+08:00,15944089,24.1,49.7
2025-08-18T15:16:15+08:00,15946090,24.1,49.7
2025-08-18T15:16:17+08:00,15948091,24.1,49.8
2025-08-18T15:16:19+08:00,15950092,24.1,49.9
2025-08-18T15:16:21+08:00,15952093,24.1,49.8
2025-08-18T15:16:23+08:00,15954094,24.1,49.7
2025-08-18T15:16:25+08:00,15956095,24.1,49.7
2025-08-18T15:16:27+08:00,15958096,24.1,49.8
2025-08-18T15:16:29+08:00,15960097,24.1,49.8
2025-08-18T15:16:31+08:00,15962098,24.1,49.7
2025-08-18T15:16:33+08:00,15964099,24.1,49.7
2025-08-18T15:16:35+08:00,15966100,24.1,49.7
2025-08-18T15:16:37+08:00,15968101,24.1,49.7
2025-08-18T15:16:39+08:00,15970102,24.1,49.7
2025-08-18T15:16:41+08:00,15972103,24.1,49.8
2025-08-18T15:16:43+08:00,15974104,24.1,49.7
2025-08-18T15:16:45+08:00,15976105,24,49.7
2025-08-18T15:16:47+08:00,15978106,24.1,49.7
2025-08-18T15:16:49+08:00,15980107,24.1,49.6
2025-08-18T15:16:51+08:00,15982108,24.1,49.5
2025-08-18T15:16:53+08:00,15984109,24.1,49.5
2025-08-18T15:16:55+08:00,15986110,24,49.5
2025-08-18T15:16:57+08:00,15988111,24,49.4
2025-08-18T15:16:59+08:00,15990112,24,49.5
2025-08-18T15:17:01+08:00,15992113,24,49.4
2025-08-18T15:17:03+08:00,15994114,24,49.5
2025-08-18T15:17:05+08:00,15996115,24,49.5
2025-08-18T15:17:07+08:00,15998116,24,49.5
2025-08-18T15:17:09+08:00,16000117,24,49.6
2025-08-18T15:17:11+08:00,16002118,24,49.6
2025-08-18T15:17:13+08:00,16004119,24,49.6
2025-08-18T15:17:15+08:00,16006120,24,49.7
2025-08-18T15:17:17+08:00,16008121,24,49.7
2025-08-18T15:17:19+08:00,16010122,24,49.7
2025-08-18T15:17:21+08:00,16012123,24,49.7
2025-08-18T15:17:23+08:00,16014124,24,49.7
2025-08-18T15:17:25+08:00,16016125,24,49.8
2025-08-18T15:17:27+08:00,16018126,24,49.8
2025-08-18T15:17:29+08:00,16020127,24,49.9
2025-08-18T15:17:31+08:00,16022128,24,50
2025-08-18T15:17:33+08:00,16024129,24,50.1
2025-08-18T15:17:35+08:00,16026130,24,50.1
2025-08-18T15:17:37+08:00,16028131,24,50.2
2025-08-18T15:17:39+08:00,16030132,24,50.4
2025-08-18T15:17:41+08:00,16032133,24,50.4
2025-08-18T15:17:43+08:00,16034134,24,50.3
2025-08-18T15:17:45+08:00,16036135,24,50.3
2025-08-18T15:17:47+08:00,16038136,24,50.4
2025-08-18T15:17:49+08:00,16040137,24,50.4
2025-08-18T15:17:51+08:00,16042138,24.1,50.8
2025-08-18T15:17:53+08:00,16044139,24,50.8
2025-08-18T15:17:55+08:00,16046140,24,50.9
2025-08-18T15:17:57+08:00,16048141,24,50.9
2025-08-18T15:17:59+08:00,16050142,24.1,51
2025-08-18T15:18:01+08:00,16052143,24,50.9
2025-08-18T15:18:03+08:00,16054144,24,50.9
2025-08-18T15:18:05+08:00,16056145,24.1,51
2025-08-18T15:18:07+08:00,16058146,24.1,51
2025-08-18T15:18:09+08:00,16060147,24.1,50.8
2025-08-18T15:18:11+08:00,16062148,24.1,50.8
2025-08-18T15:18:13+08:00,16064149,24.1,50.9
2025-08-18T15:18:15+08:00,16066150,24.1,50.9
2025-08-18T15:18:17+08:00,16068151,24.1,50.9
2025-08-18T15:18:19+08:00,16070152,24.1,50.9
2025-08-18T15:18:21+08:00,16072153,24.1,50.9
2025-08-18T15:18:23+08:00,16074154,24.1,51
2025-08-18T15:18:25+08:00,16076155,24.1,51
2025-08-18T15:18:27+08:00,16078156,24.1,51
2025-08-18T15:18:29+08:00,16080157,24.1,51
2025-08-18T15:18:31+08:00,16082158,24.1,51.1
2025-08-18T15:18:33+08:00,16084159,24.1,51.1
2025-08-18T15:18:35+08:00,16086160,24.1,51.2
2025-08-18T15:18:37+08:00,16088161,24.1,51.3
2025-08-18T15:18:39+08:00,16090162,24.1,51.3
2025-08-18T15:18:41+08:00,16092163,24.1,51.3
2025-08-18T15:18:43+08:00,16094164,24.1,51.3
2025-08-18T15:18:45+08:00,16096165,24.1,51.3
2025-08-18T15:18:47+08:00,16098166,24.1,51.3
2025-08-18T15:18:49+08:00,16100167,24.1,51.4
2025-08-18T15:18:52+08:00,16102168,24.1,51.5
2025-08-18T15:18:53+08:00,16104169,24.1,51.5
2025-08-18T15:18:55+08:00,16106170,24.1,51.5
2025-08-18T15:18:57+08:00,16108171,24.1,51.6
2025-08-18T15:18:59+08:00,16110172,24.1,51.6
2025-08-18T15:19:01+08:00,16112173,24.1,51.6
2025-08-18T15:19:03+08:00,16114174,24.1,51.6
2025-08-18T15:19:05+08:00,16116175,24.1,51.7
2025-08-18T15:19:07+08:00,16118176,24.1,51.7
2025-08-18T15:19:09+08:00,16120177,24.1,51.8
2025-08-18T15:19:11+08:00,16122178,24.1,51.8
2025-08-18T15:19:13+08:00,16124179,24.1,51.8
2025-08-18T15:19:15+08:00,16126180,24.1,51.8
2025-08-18T15:19:17+08:00,16128181,24.1,51.9
2025-08-18T15:19:19+08:00,16130182,24.1,51.8
2025-08-18T15:19:21+08:00,16132183,24.1,51.8
2025-08-18T15:19:23+08:00,16134184,24.1,51.9
2025-08-18T15:19:25+08:00,16136185,24.1,51.9
2025-08-18T15:19:27+08:00,16138186,24.1,51.9
2025-08-18T15:19:29+08:00,16140187,24.1,51.9
2025-08-18T15:19:31+08:00,16142188,24.1,51.9
2025-08-18T15:19:33+08:00,16144189,24.1,52
2025-08-18T15:19:35+08:00,16146190,24.1,52
2025-08-18T15:19:37+08:00,16148191,24.1,52
2025-08-18T15:19:39+08:00,16150192,24.1,52.1
2025-08-18T15:19:41+08:00,16152193,24.1,52.1
2025-08-18T15:19:43+08:00,16154194,24.1,52.2
2025-08-18T15:19:45+08:00,16156195,24.1,52.2
2025-08-18T15:19:47+08:00,16158196,24.1,52.2
2025-08-18T15:19:49+08:00,16160197,24.1,52.2
2025-08-18T15:19:51+08:00,16162198,24.1,52.2
2025-08-18T15:19:54+08:00,16164199,24.1,52.2
2025-08-18T15:19:55+08:00,16166200,24.1,52.2
2025-08-18T15:19:57+08:00,16168201,24.2,52.3
2025-08-18T15:19:59+08:00,16170202,24.1,52.3
2025-08-18T15:20:01+08:00,16172203,24.2,52.4
2025-08-18T15:20:03+08:00,16174204,24.2,52.4
2025-08-18T15:20:05+08:00,16176205,24.2,51
2025-08-18T15:20:07+08:00,16178206,24.2,52.4
2025-08-18T15:20:09+08:00,16180207,24.2,52.5
2025-08-18T15:20:11+08:00,16182208,24.2,52.5
2025-08-18T15:20:13+08:00,16184209,24.2,52.5
2025-08-18T15:20:15+08:00,16186210,24.2,52.5
2025-08-18T15:20:17+08:00,16188211,24.2,52.5
2025-08-18T15:20:19+08:00,16190212,24.2,52.5
2025-08-18T15:20:21+08:00,16192213,24.2,52.5
2025-08-18T15:20:23+08:00,16194214,24.2,52.5
2025-08-18T15:20:25+08:00,16196215,24.2,52.5
2025-08-18T15:20:27+08:00,16198216,24.2,52.5
2025-08-18T15:20:29+08:00,16200217,24.2,52.6
2025-08-18T15:20:31+08:00,16202218,24.2,52.7
2025-08-18T15:20:33+08:00,16204219,24.2,52.7
2025-08-18T15:20:35+08:00,16206220,24.2,52.7
2025-08-18T15:20:37+08:00,16208221,24.2,52.7
2025-08-18T15:20:39+08:00,16210222,24.2,52.8
2025-08-18T15:20:41+08:00,16212223,24.2,52.8
2025-08-18T15:20:43+08:00,16214224,24.2,52.8
2025-08-18T15:20:45+08:00,16216225,24.2,52.8
2025-08-18T15:20:47+08:00,16218226,24.2,52.8
2025-08-18T15:20:49+08:00,16220227,24.2,52.8
2025-08-18T15:20:51+08:00,16222228,24.2,52.9
2025-08-18T15:20:53+08:00,16224229,24.2,52.9
2025-08-18T15:20:55+08:00,16226230,24.2,52.9
2025-08-18T15:20:57+08:00,16228231,24.2,52.9
2025-08-18T15:20:59+08:00,16230232,24.2,53
2025-08-18T15:21:01+08:00,16232233,24.2,53
2025-08-18T15:21:03+08:00,16234234,24.2,53
2025-08-18T15:21:05+08:00,16236235,24.2,53
2025-08-18T15:21:07+08:00,16238236,24.2,53
2025-08-18T15:21:09+08:00,16240237,24.2,53
2025-08-18T15:21:11+08:00,16242238,24.2,53
2025-08-18T15:21:13+08:00,16244239,24.2,53
2025-08-18T15:21:15+08:00,16246240,24.2,53.1
2025-08-18T15:21:17+08:00,16248241,24.2,53.1
2025-08-18T15:21:19+08:00,16250242,24.2,53.1
2025-08-18T15:21:21+08:00,16252243,24.2,53.1
2025-08-18T15:21:23+08:00,16254244,24.2,53.2
2025-08-18T15:21:25+08:00,16256245,24.2,53.2
2025-08-18T15:21:27+08:00,16258246,24.2,53.2
2025-08-18T15:21:29+08:00,16260247,24.2,53.2
2025-08-18T15:21:31+08:00,16262248,24.2,53.2
2025-08-18T15:21:33+08:00,16264249,24.2,53.2
2025-08-18T15:21:35+08:00,16266250,24.2,53.3
2025-08-18T15:21:37+08:00,16268251,24.2,53.3
2025-08-18T15:21:39+08:00,16270252,24.2,53.3
2025-08-18T15:21:41+08:00,16272253,24.2,53.3
2025-08-18T15:21:43+08:00,16274254,24.2,53.3
2025-08-18T15:21:45+08:00,16276255,24.2,53.3
2025-08-18T15:21:47+08:00,16278256,24.2,53.4
2025-08-18T15:21:49+08:00,16280257,24.2,53.4
2025-08-18T15:21:51+08:00,16282258,24.2,53.4
2025-08-18T15:21:53+08:00,16284259,24.3,53.5
2025-08-18T15:21:55+08:00,16286260,24.3,53.5
2025-08-18T15:21:58+08:00,16288261,24.3,53.5
2025-08-18T15:21:59+08:00,16290262,24.2,53.5
2025-08-18T15:22:01+08:00,16292263,24.2,53.4
2025-08-18T15:22:03+08:00,16294264,24.3,53.5
2025-08-18T15:22:05+08:00,16296265,24.3,53.5
2025-08-18T15:22:07+08:00,16298266,24.2,53.5
2025-08-18T15:22:09+08:00,16300267,24.2,53.5
2025-08-18T15:22:11+08:00,16302268,24.2,53.5
2025-08-18T15:22:13+08:00,16304269,24.3,53.6
2025-08-18T15:22:15+08:00,16306270,24.3,53.6
2025-08-18T15:22:17+08:00,16308271,24.3,53.6
2025-08-18T15:22:19+08:00,16310272,24.3,53.6
2025-08-18T15:22:21+08:00,16312273,24.3,53.6
2025-08-18T15:22:23+08:00,16314274,24.3,53.6
2025-08-18T15:22:25+08:00,16316275,24.3,53.6
2025-08-18T15:22:27+08:00,16318276,24.3,53.6
2025-08-18T15:22:29+08:00,16320277,24.3,53.6
2025-08-18T15:22:31+08:00,16322278,24.3,53.6
2025-08-18T15:22:33+08:00,16324279,24.3,53.6
2025-08-18T15:22:35+08:00,16326280,24.3,53.6
2025-08-18T15:22:37+08:00,16328281,24.3,53.7
2025-08-18T15:22:39+08:00,16330282,24.3,53.7
2025-08-18T15:22:41+08:00,16332283,24.3,53.7
2025-08-18T15:22:43+08:00,16334284,24.3,53.7
2025-08-18T15:22:45+08:00,16336285,24.3,53.7
2025-08-18T15:22:47+08:00,16338286,24.3,53.8
2025-08-18T15:22:49+08:00,16340287,24.3,53.8
2025-08-18T15:22:51+08:00,16342288,24.3,53.8
2025-08-18T15:22:53+08:00,16344289,24.3,53.8
2025-08-18T15:22:55+08:00,16346290,24.3,53.8
2025-08-18T15:22:57+08:00,16348291,24.3,53.8
2025-08-18T15:22:59+08:00,16350292,24.3,53.8
2025-08-18T15:23:01+08:00,16352293,24.4,53.9
2025-08-18T15:23:03+08:00,16354294,24.4,53.9
2025-08-18T15:23:05+08:00,16356295,24.3,53.8
2025-08-18T15:23:07+08:00,16358296,24.4,54
2025-08-18T15:23:09+08:00,16360297,24.4,54
2025-08-18T15:23:11+08:00,16362298,24.4,54
2025-08-18T15:23:13+08:00,16364299,24.4,54
2025-08-18T15:23:15+08:00,16366300,24.4,54
2025-08-18T15:23:18+08:00,16368301,24.4,54
2025-08-18T15:23:20+08:00,16370302,24.4,54
2025-08-18T15:23:21+08:00,16372303,24.4,54
2025-08-18T15:23:23+08:00,16374304,24.4,54
2025-08-18T15:23:25+08:00,16376305,24.4,54
2025-08-18T15:23:27+08:00,16378306,24.4,54
2025-08-18T15:23:29+08:00,16380307,24.4,54
2025-08-18T15:23:31+08:00,16382308,24.4,54
2025-08-18T15:23:33+08:00,16384309,24.4,54
2025-08-18T15:23:35+08:00,16386310,24.4,54
2025-08-18T15:23:37+08:00,16388311,24.4,54
2025-08-18T15:23:39+08:00,16390312,24.4,54
2025-08-18T15:23:41+08:00,16392313,24.4,54
2025-08-18T15:23:43+08:00,16394314,24.4,54
2025-08-18T15:23:45+08:00,16396315,24.4,54.1
2025-08-18T15:23:48+08:00,16398316,24.4,54.1
2025-08-18T15:23:49+08:00,16400317,24.4,54.1
2025-08-18T15:23:51+08:00,16402318,24.4,54.1
2025-08-18T15:23:54+08:00,16404319,24.4,54.1
2025-08-18T15:23:55+08:00,16406320,24.4,54.1
2025-08-18T15:23:58+08:00,16408321,24.4,54.1
2025-08-18T15:23:59+08:00,16410322,24.4,54.2
2025-08-18T15:24:02+08:00,16412323,24.4,54.2
2025-08-18T15:24:03+08:00,16414324,24.4,54.2
2025-08-18T15:24:06+08:00,16416325,24.4,54.2
2025-08-18T15:24:07+08:00,16418326,24.4,54.2
2025-08-18T15:24:09+08:00,16420327,24.4,54.2
2025-08-18T15:24:11+08:00,16422328,24.4,54.3
2025-08-18T15:24:13+08:00,16424329,24.4,54.3
2025-08-18T15:24:15+08:00,16426330,24.5,54.4
2025-08-18T15:24:17+08:00,16428331,24.4,54.3
2025-08-18T15:24:19+08:00,16430332,24.4,54.3
2025-08-18T15:24:22+08:00,16432333,24.5,54.4
2025-08-18T15:24:23+08:00,16434334,24.5,54.4
2025-08-18T15:24:25+08:00,16436335,24.4,54.4
2025-08-18T15:24:27+08:00,16438336,24.5,54.4
2025-08-18T15:24:30+08:00,16440337,24.5,54.4
2025-08-18T15:24:32+08:00,16442338,24.5,54.4
2025-08-18T15:24:33+08:00,16444339,24.5,54.4
2025-08-18T15:24:35+08:00,16446340,24.5,54.4
2025-08-18T15:24:37+08:00,16448341,24.5,54.4
2025-08-18T15:24:39+08:00,16450342,24.5,54.4
2025-08-18T15:24:41+08:00,16452343,24.5,54.4
2025-08-18T15:24:43+08:00,16454344,24.5,54.4
2025-08-18T15:24:45+08:00,16456345,24.5,54.4
2025-08-18T15:24:47+08:00,16458346,24.5,54.4
2025-08-18T15:24:49+08:00,16460347,24.5,54.3
2025-08-18T15:24:51+08:00,16462348,24.5,54.3
2025-08-18T15:24:53+08:00,16464349,24.5,54.3
2025-08-18T15:24:55+08:00,16466350,24.5,54.3
2025-08-18T15:24:57+08:00,16468351,24.5,54.3
2025-08-18T15:24:59+08:00,16470352,24.5,54.3
2025-08-18T15:25:01+08:00,16472353,24.5,54.3
2025-08-18T15:25:03+08:00,16474354,24.5,54.3
2025-08-18T15:25:05+08:00,16476355,24.5,54.3
2025-08-18T15:25:07+08:00,16478356,24.5,54.3
2025-08-18T15:25:09+08:00,16480357,24.5,54.3
2025-08-18T15:25:12+08:00,16482358,24.5,54.3
2025-08-18T15:25:15+08:00,16484359,24.5,54.3
2025-08-18T15:25:15+08:00,16486360,24.5,54.3
2025-08-18T15:25:17+08:00,16488361,24.5,54.3
2025-08-18T15:25:19+08:00,16490362,24.5,54.3
2025-08-18T15:25:21+08:00,16492363,24.5,54.3
2025-08-18T15:25:23+08:00,16494364,24.5,54.3
2025-08-18T15:25:26+08:00,16496365,24.5,54.3
2025-08-18T15:25:27+08:00,16498366,24.5,54.3
2025-08-18T15:25:30+08:00,16500367,24.5,54.3
2025-08-18T15:25:31+08:00,16502368,24.6,54.3
2025-08-18T15:25:33+08:00,16504369,24.5,54.3
2025-08-18T15:25:35+08:00,16506370,24.5,54.3
2025-08-18T15:25:37+08:00,16508371,24.5,54.3
2025-08-18T15:25:39+08:00,16510372,24.6,54.3
2025-08-18T15:25:42+08:00,16512373,24.5,54.3
2025-08-18T15:25:43+08:00,16514374,24.5,54.3
2025-08-18T15:25:45+08:00,16516375,24.6,54.4
2025-08-18T15:25:47+08:00,16518376,24.5,54.3
2025-08-18T15:25:49+08:00,16520377,24.5,54.3
2025-08-18T15:25:51+08:00,16522378,24.6,54.4
2025-08-18T15:25:53+08:00,16524379,24.5,54.3
2025-08-18T15:25:55+08:00,16526380,24.6,54.4
2025-08-18T15:25:57+08:00,16528381,24.6,54.4
2025-08-18T15:25:59+08:00,16530382,24.6,54.4
2025-08-18T15:26:01+08:00,16532383,24.6,54.3
2025-08-18T15:26:03+08:00,16534384,24.6,54.3
2025-08-18T15:26:05+08:00,16536385,24.6,54.3
2025-08-18T15:26:07+08:00,16538386,24.6,54.3
2025-08-18T15:26:10+08:00,16540387,24.6,54.3
2025-08-18T15:26:11+08:00,16542388,24.6,54.3
2025-08-18T15:26:13+08:00,16544389,24.6,54.3
2025-08-18T15:26:15+08:00,16546390,24.6,54.3
2025-08-18T15:26:17+08:00,16548391,24.6,54.3
2025-08-18T15:26:19+08:00,16550392,24.6,54.3
2025-08-18T15:26:21+08:00,16552393,24.6,54.3
2025-08-18T15:26:24+08:00,16554394,24.6,54.3
2025-08-18T15:26:25+08:00,16556395,24.6,54.3
2025-08-18T15:26:27+08:00,16558396,24.6,54.3
2025-08-18T15:26:30+08:00,16560397,24.6,54.3
2025-08-18T15:26:31+08:00,16562398,24.6,54.3
2025-08-18T15:26:33+08:00,16564399,24.6,54.3
2025-08-18T15:26:35+08:00,16566400,24.7,54.3
2025-08-18T15:26:37+08:00,16568401,24.7,54.3
2025-08-18T15:26:40+08:00,16570402,24.6,54.3
2025-08-18T15:26:41+08:00,16572403,24.6,54.3
2025-08-18T15:26:43+08:00,16574404,24.7,54.4
2025-08-18T15:26:45+08:00,16576405,24.6,54.3
2025-08-18T15:26:47+08:00,16578406,24.6,54.3
2025-08-18T15:26:49+08:00,16580407,24.6,54.3
2025-08-18T15:26:51+08:00,16582408,24.7,54.4
2025-08-18T15:26:53+08:00,16584409,24.7,54.4
2025-08-18T15:26:55+08:00,16586410,24.7,54.4
2025-08-18T15:26:57+08:00,16588411,24.7,54.4
2025-08-18T15:26:59+08:00,16590412,24.7,54.4
2025-08-18T15:27:01+08:00,16592413,24.7,54.4
2025-08-18T15:27:03+08:00,16594414,24.7,54.4
2025-08-18T15:27:05+08:00,16596415,24.7,54.4
2025-08-18T15:27:07+08:00,16598416,24.7,54.4
2025-08-18T15:27:09+08:00,16600417,24.7,54.4
2025-08-18T15:27:11+08:00,16602418,24.7,54.4
2025-08-18T15:27:13+08:00,16604419,24.7,54.3
2025-08-18T15:27:15+08:00,16606420,24.7,54.3
2025-08-18T15:27:17+08:00,16608421,24.7,54.3
2025-08-18T15:27:19+08:00,16610422,24.7,54.3
2025-08-18T15:27:21+08:00,16612423,24.7,54.3
2025-08-18T15:27:24+08:00,16614424,24.7,54.3
2025-08-18T15:27:26+08:00,16616425,24.7,54.3
2025-08-18T15:27:27+08:00,16618426,24.7,54.3
2025-08-18T15:27:29+08:00,16620427,24.7,54.3
2025-08-18T15:27:31+08:00,16622428,24.7,54.3
2025-08-18T15:27:33+08:00,16624429,24.7,54.3
2025-08-18T15:27:35+08:00,16626430,24.7,54.3
2025-08-18T15:27:37+08:00,16628431,24.7,54.3
2025-08-18T15:27:40+08:00,16630432,24.7,54.3
2025-08-18T15:27:42+08:00,16632433,24.7,54.3
2025-08-18T15:27:44+08:00,16634434,24.7,54.4
2025-08-18T15:27:45+08:00,16636435,24.7,54.4
2025-08-18T15:27:47+08:00,16638436,24.7,54.4
2025-08-18T15:27:49+08:00,16640437,24.7,54.3
2025-08-18T15:27:52+08:00,16642438,24.7,54.3
2025-08-18T15:27:53+08:00,16644439,24.8,54.4
2025-08-18T15:27:56+08:00,16646440,24.8,54.4
2025-08-18T15:27:58+08:00,16648441,24.7,54.3
2025-08-18T15:28:00+08:00,16650442,24.8,54.3
2025-08-18T15:28:02+08:00,16652443,24.7,54.3
2025-08-18T15:28:04+08:00,16654444,24.7,54.2
2025-08-18T15:28:05+08:00,16656445,24.7,54.2
2025-08-18T15:28:07+08:00,16658446,24.7,54.2
2025-08-18T15:28:09+08:00,16660447,24.8,54.2
2025-08-18T15:28:12+08:00,16662448,24.8,54.3
2025-08-18T15:28:14+08:00,16664449,24.8,54.2
2025-08-18T15:28:16+08:00,16666450,24.8,54.2
2025-08-18T15:28:18+08:00,16668451,24.8,54.2
2025-08-18T15:28:19+08:00,16670452,24.8,54.2
2025-08-18T15:28:21+08:00,16672453,24.8,54.1
2025-08-18T15:28:24+08:00,16674454,24.8,54.1
2025-08-18T15:28:25+08:00,16676455,24.8,54.1
2025-08-18T15:28:28+08:00,16678456,24.8,54.1
2025-08-18T15:28:29+08:00,16680457,24.8,54.1
2025-08-18T15:28:32+08:00,16682458,24.8,54.1
2025-08-18T15:28:33+08:00,16684459,24.8,54.1
2025-08-18T15:28:35+08:00,16686460,24.8,54.1
2025-08-18T15:28:37+08:00,16688461,24.8,54.1
2025-08-18T15:28:40+08:00,16690462,24.8,54.1
2025-08-18T15:28:42+08:00,16692463,24.8,54.1
2025-08-18T15:28:44+08:00,16694464,24.8,54.1
2025-08-18T15:28:45+08:00,16696465,24.8,54
2025-08-18T15:28:48+08:00,16698466,24.8,54.1
2025-08-18T15:28:49+08:00,16700467,24.8,54.1
2025-08-18T15:28:51+08:00,16702468,24.8,54
2025-08-18T15:28:54+08:00,16704469,24.8,54
2025-08-18T15:28:55+08:00,16706470,24.8,54
2025-08-18T15:28:57+08:00,16708471,24.8,54
2025-08-18T15:28:59+08:00,16710472,24.8,54
2025-08-18T15:29:02+08:00,16712473,24.8,54
2025-08-18T15:29:03+08:00,16714474,24.8,54
2025-08-18T15:29:05+08:00,16716475,24.8,54.1
2025-08-18T15:29:07+08:00,16718476,24.8,54.1
2025-08-18T15:29:12+08:00,16720477,24.8,54.1
2025-08-18T15:29:13+08:00,16722478,24.8,54.1
2025-08-18T15:29:13+08:00,16724479,24.8,54
2025-08-18T15:29:15+08:00,16726480,24.8,54
2025-08-18T15:29:17+08:00,16728481,24.8,54
2025-08-18T15:29:19+08:00,16730482,24.8,54
2025-08-18T15:29:22+08:00,16732483,24.8,54
2025-08-18T15:29:23+08:00,16734484,24.8,54
2025-08-18T15:29:25+08:00,16736485,24.8,54
2025-08-18T15:29:28+08:00,16738486,24.8,54
2025-08-18T15:29:30+08:00,16740487,24.8,54
2025-08-18T15:29:32+08:00,16742488,24.8,54
2025-08-18T15:29:33+08:00,16744489,24.8,54
2025-08-18T15:29:35+08:00,16746490,24.8,53.9
2025-08-18T15:29:38+08:00,16748491,24.8,54
2025-08-18T15:29:40+08:00,16750492,24.8,54
2025-08-18T15:29:41+08:00,16752493,24.8,54
2025-08-18T15:29:43+08:00,16754494,24.8,54
2025-08-18T15:29:45+08:00,16756495,24.8,54
2025-08-18T15:29:47+08:00,16758496,24.8,53.9
2025-08-18T15:29:49+08:00,16760497,24.8,54
2025-08-18T15:29:52+08:00,16762498,24.8,54
2025-08-18T15:29:54+08:00,16764499,24.8,54
2025-08-18T15:29:56+08:00,16766500,24.8,54
2025-08-18T15:29:57+08:00,16768501,24.8,54
2025-08-18T15:29:59+08:00,16770502,24.8,54
2025-08-18T15:30:01+08:00,16772503,24.8,54
2025-08-18T15:30:04+08:00,16774504,24.8,54
2025-08-18T15:30:05+08:00,16776505,24.8,54
2025-08-18T15:30:08+08:00,16778506,24.8,54
2025-08-18T15:30:10+08:00,16780507,24.9,54
2025-08-18T15:30:11+08:00,16782508,24.8,54
2025-08-18T15:30:14+08:00,16784509,24.8,54
2025-08-18T15:30:16+08:00,16786510,24.9,54
2025-08-18T15:30:17+08:00,16788511,24.9,54
2025-08-18T15:30:19+08:00,16790512,24.8,54
2025-08-18T15:30:21+08:00,16792513,24.9,54
2025-08-18T15:30:24+08:00,16794514,24.9,54
2025-08-18T15:30:26+08:00,16796515,24.9,54
2025-08-18T15:30:28+08:00,16798516,24.9,54.1
2025-08-18T15:30:29+08:00,16800517,24.9,54.1
2025-08-18T15:30:32+08:00,16802518,24.9,54.1
2025-08-18T15:30:34+08:00,16804519,24.9,54.1
2025-08-18T15:30:36+08:00,16806520,24.9,54.1
2025-08-18T15:30:37+08:00,16808521,24.9,54
2025-08-18T15:30:39+08:00,16810522,24.9,54
2025-08-18T15:30:42+08:00,16812523,24.9,54
2025-08-18T15:30:44+08:00,16814524,24.9,54
2025-08-18T15:30:46+08:00,16816525,24.9,54
2025-08-18T15:30:48+08:00,16818526,24.9,53.9
2025-08-18T15:30:50+08:00,16820527,24.9,53.9
2025-08-18T15:30:51+08:00,16822528,24.9,53.9
2025-08-18T15:30:54+08:00,16824529,24.9,53.9
2025-08-18T15:30:55+08:00,16826530,24.9,53.9
2025-08-18T15:30:57+08:00,16828531,24.9,53.9
2025-08-18T15:30:59+08:00,16830532,24.9,53.9
2025-08-18T15:31:01+08:00,16832533,24.9,53.9
2025-08-18T15:31:04+08:00,16834534,24.9,53.9
2025-08-18T15:31:06+08:00,16836535,24.9,53.9
2025-08-18T15:31:07+08:00,16838536,24.9,53.9
2025-08-18T15:31:10+08:00,16840537,24.9,53.9
2025-08-18T15:31:11+08:00,16842538,24.9,53.9
2025-08-18T15:31:14+08:00,16844539,24.9,53.8
2025-08-18T15:31:15+08:00,16846540,24.9,53.8
2025-08-18T15:31:18+08:00,16848541,24.9,53.8
2025-08-18T15:31:19+08:00,16850542,24.9,53.8
2025-08-18T15:31:22+08:00,16852543,25,53.8
2025-08-18T15:31:24+08:00,16854544,25,53.8
2025-08-18T15:31:26+08:00,16856545,24.9,53.7
2025-08-18T15:31:27+08:00,16858546,25,53.7
2025-08-18T15:31:31+08:00,16860547,25,53.7
2025-08-18T15:31:31+08:00,16862548,25,53.8
2025-08-18T15:31:34+08:00,16864549,24.9,53.8
2025-08-18T15:31:36+08:00,16866550,25,53.8
2025-08-18T15:31:37+08:00,16868551,25,53.8
2025-08-18T15:31:39+08:00,16870552,25,53.8
2025-08-18T15:31:42+08:00,16872553,25,53.8
2025-08-18T15:31:44+08:00,16874554,25,53.8
2025-08-18T15:31:46+08:00,16876555,25,53.8
2025-08-18T15:31:48+08:00,16878556,25,53.8
2025-08-18T15:31:49+08:00,16880557,25,53.8
2025-08-18T15:31:51+08:00,16882558,25,53.8
2025-08-18T15:31:54+08:00,16884559,25,53.8
2025-08-18T15:31:56+08:00,16886560,25,53.8
2025-08-18T15:31:58+08:00,16888561,25,53.8
2025-08-18T15:32:00+08:00,16890562,25,53.8
2025-08-18T15:32:01+08:00,16892563,25,53.8
